Version,Act,Motif,StartSec,EndSec
P-Kr,C-1,Mime,806.83,808.0887
P-Kr,C-1,Mime,808.09,808.9691
P-Kr,C-1,Mime,808.97,809.999
P-Kr,C-1,Mime,810.0,811.0889
P-Kr,C-1,Mime,811.09,812.1789
P-Kr,C-1,Mime,812.18,813.2989
P-Kr,C-1,Mime,813.3,814.4289
P-Kr,C-1,Mime,814.43,815.5589
P-Kr,C-1,Mime,815.56,816.8087
P-Kr,C-1,Mime,816.81,818.0088
P-Kr,C-1,Mime,819.09,820.4486
P-Kr,C-1,Mime,822.11,823.2389
P-Kr,C-1,Mime,824.48,825.6089
P-Kr,C-1,Mime,825.61,827.1485
P-Kr,C-1,Mime,828.55,830.2883
P-Kr,C-1,Mime,832.2562,833.1287
P-Kr,C-1,Mime,833.13,834.2089
P-Kr,C-1,Mime,834.6429,835.5087
P-Kr,C-1,Mime,835.51,836.8487
P-Kr,C-1,Mime,837.496,838.7881
P-Kr,C-1,Mime,840.0331,840.5193
P-Kr,C-1,Mime,842.1863,843.0187
P-Kr,C-1,Mime,844.5062,845.4186
P-Kr,C-1,Mime,845.9828,847.1083
P-Kr,C-1,Mime,873.21,874.2989
P-Kr,C-1,Mime,874.3,875.4688
P-Kr,C-1,Mime,875.47,876.499
P-Kr,C-1,Mime,876.5,877.5789
P-Kr,C-1,Mime,877.58,878.7688
P-Kr,C-1,Mime,881.24,882.0492
P-Kr,C-1,Mime,882.05,883.3787
P-Kr,C-1,Mime,883.38,884.4589
P-Kr,C-1,Mime,884.46,885.5289
P-Kr,C-1,Mime,885.53,886.8487
P-Kr,C-1,Mime,889.12,890.089
P-Kr,C-1,Mime,890.09,891.3388
P-Kr,C-1,Mime,891.34,892.4689
P-Kr,C-1,Mime,892.47,893.6688
P-Kr,C-1,Mime,893.67,894.7289
P-Kr,C-1,Mime,905.5,906.3092
P-Kr,C-1,Mime,906.91,907.7492
P-Kr,C-1,Mime,908.31,909.0892
P-Kr,C-1,Mime,909.09,909.8492
P-Kr,C-1,Mime,909.85,910.5293
P-Kr,C-1,Mime,910.53,911.4291
P-Kr,C-1,Mime,911.43,912.1393
P-Kr,C-1,Mime,912.14,913.0391
P-Kr,C-1,Mime,913.04,913.9591
P-Kr,C-1,Mime,913.96,914.8391
P-Kr,C-1,Mime,914.84,915.9789
P-Kr,C-1,Mime,915.98,916.8591
P-Kr,C-1,Mime,916.86,917.9189
P-Kr,C-1,Mime,917.92,918.7292
P-Kr,C-1,Mime,918.73,919.6591
P-Kr,C-1,Mime,919.66,920.7589
P-Kr,C-1,Mime,920.76,921.789
P-Kr,C-1,Mime,991.85,992.9089
P-Kr,C-1,Mime,992.91,993.8291
P-Kr,C-1,Mime,993.83,994.6392
P-Kr,C-1,Mime,994.64,995.4891
P-Kr,C-1,Mime,995.49,996.2293
P-Kr,C-1,Mime,996.958,997.7992
P-Kr,C-1,Mime,1314.82,1315.63
P-Kr,C-1,Mime,1315.63,1316.438
P-Kr,C-1,Mime,1316.44,1317.195
P-Kr,C-1,Mime,1317.195,1317.948
P-Kr,C-1,Mime,1317.95,1318.705
P-Kr,C-1,Mime,1318.705,1319.458
P-Kr,C-1,Mime,1319.46,1320.21
P-Kr,C-1,Mime,1320.21,1320.958
P-Kr,C-1,Mime,1320.96,1321.63
P-Kr,C-1,Mime,1321.63,1322.299
P-Kr,C-1,Mime,1322.3,1322.9
P-Kr,C-1,Mime,1322.9,1323.499
P-Kr,C-1,Mime,1325.16,1326.15
P-Kr,C-1,Mime,1326.15,1327.138
P-Kr,C-1,Mime,1327.14,1327.86
P-Kr,C-1,Mime,1327.86,1328.579
P-Kr,C-1,Mime,1328.58,1329.41
P-Kr,C-1,Mime,1329.41,1330.238
P-Kr,C-1,Mime,1330.24,1331.02
P-Kr,C-1,Mime,1331.02,1331.798
P-Kr,C-1,Mime,1331.8,1332.587
P-Kr,C-1,Mime,1573.58,1576.059
P-Kr,C-1,Mime,1576.06,1577.239
P-Kr,C-1,Mime,3136.32,3136.939
P-Kr,C-1,Mime,3136.94,3137.739
P-Kr,C-1,Mime,3137.74,3138.409
P-Kr,C-1,Mime,3138.41,3139.079
P-Kr,C-1,Mime,3139.08,3139.639
P-Kr,C-1,Mime,3139.64,3140.499
P-Kr,C-1,Mime,3140.5,3141.199
P-Kr,C-1,Mime,3141.2,3141.819
P-Kr,C-1,Mime,3141.82,3142.599
P-Kr,C-1,Mime,3142.6,3143.139
P-Kr,C-1,Mime,3476.46,3478.0
P-Kr,C-1,Mime,3478.0,3478.699
P-Kr,C-1,Mime,3479.63,3481.22
P-Kr,C-1,Mime,3481.22,3481.879
P-Kr,C-1,Mime,3482.7,3484.39
P-Kr,C-1,Mime,3484.825,3486.34
P-Kr,C-1,Mime,3554.86,3555.57
P-Kr,C-1,Mime,3555.57,3556.279
P-Kr,C-1,Mime,3556.28,3557.01
P-Kr,C-1,Mime,3557.01,3557.739
P-Kr,C-1,Mime,3559.2,3560.02
P-Kr,C-1,Mime,3560.02,3560.838
P-Kr,C-1,Mime,3560.84,3561.588
P-Kr,C-1,Mime,3561.588,3562.334
P-Kr,C-1,Mime,3562.335,3563.068
P-Kr,C-1,Mime,3572.01,3572.778
P-Kr,C-1,Mime,3572.78,3574.139
P-Kr,C-1,Mime,3862.66,3863.259
P-Kr,C-1,Mime,3863.26,3863.999
P-Kr,C-1,Mime,3864.7,3865.599
P-Kr,C-1,Mime,3865.6,3866.199
P-Kr,C-1,Mime,3866.2,3867.099
P-Kr,C-1,Mime,3867.1,3867.899
P-Kr,C-1,Mime,3867.9,3868.639
P-Kr,C-1,Mime,3868.64,3869.359
P-Kr,C-1,Mime,3869.36,3870.159
P-Kr,C-1,Mime,3876.75,3877.539
P-Kr,C-1,Mime,3878.29,3879.179
P-Kr,C-1,Mime,3879.86,3880.599
P-Kr,C-1,Mime,3880.6,3881.299
P-Kr,C-1,Mime,3881.3,3882.639
P-Kr,C-1,Mime,3882.64,3883.139
P-Kr,C-1,Mime,3883.14,3883.859
P-Kr,C-1,Mime,3883.86,3884.679
P-Kr,C-1,Mime,3884.68,3885.639
P-Kr,C-1,Mime,3885.64,3886.379
P-Kr,C-1,Mime,3886.38,3887.119
P-Kr,C-1,Mime,3891.66,3892.279
P-Kr,C-1,Mime,3892.28,3893.019
P-Kr,C-1,Mime,3893.02,3893.779
P-Kr,C-1,Nibelungen,104.6272,108.0481
P-Kr,C-1,Nibelungen,108.746,111.9782
P-Kr,C-1,Nibelungen,112.2838,113.8082
P-Kr,C-1,Nibelungen,113.81,115.5782
P-Kr,C-1,Nibelungen,115.58,117.4381
P-Kr,C-1,Nibelungen,118.46,121.4081
P-Kr,C-1,Nibelungen,122.0793,125.2681
P-Kr,C-1,Nibelungen,125.5738,127.0982
P-Kr,C-1,Nibelungen,127.1,128.8882
P-Kr,C-1,Nibelungen,128.89,130.6183
P-Kr,C-1,Nibelungen,138.01,140.3077
P-Kr,C-1,Nibelungen,140.31,142.288
P-Kr,C-1,Nibelungen,142.29,144.0882
P-Kr,C-1,Nibelungen,144.09,145.9681
P-Kr,C-1,Nibelungen,145.97,147.9081
P-Kr,C-1,Nibelungen,147.91,149.948
P-Kr,C-1,Nibelungen,149.95,151.6783
P-Kr,C-1,Nibelungen,151.68,153.628
P-Kr,C-1,Nibelungen,153.63,155.3882
P-Kr,C-1,Nibelungen,155.39,157.438
P-Kr,C-1,Nibelungen,157.44,159.5079
P-Kr,C-1,Nibelungen,159.51,161.2183
P-Kr,C-1,Nibelungen,161.22,163.1481
P-Kr,C-1,Nibelungen,163.15,164.9882
P-Kr,C-1,Nibelungen,164.99,166.8581
P-Kr,C-1,Nibelungen,166.86,168.6082
P-Kr,C-1,Nibelungen,168.61,170.6779
P-Kr,C-1,Nibelungen,170.68,172.678
P-Kr,C-1,Nibelungen,172.68,174.7279
P-Kr,C-1,Nibelungen,174.73,176.9478
P-Kr,C-1,Nibelungen,176.95,178.7582
P-Kr,C-1,Nibelungen,178.76,180.718
P-Kr,C-1,Nibelungen,180.72,182.5382
P-Kr,C-1,Nibelungen,182.54,184.488
P-Kr,C-1,Nibelungen,184.49,186.2502
P-Kr,C-1,Nibelungen,186.252,188.3279
P-Kr,C-1,Nibelungen,188.33,190.328
P-Kr,C-1,Nibelungen,190.33,192.338
P-Kr,C-1,Nibelungen,192.34,194.2781
P-Kr,C-1,Nibelungen,194.28,196.1182
P-Kr,C-1,Nibelungen,196.12,198.2179
P-Kr,C-1,Nibelungen,198.22,200.0082
P-Kr,C-1,Nibelungen,239.992,242.4282
P-Kr,C-1,Nibelungen,242.43,244.4779
P-Kr,C-1,Nibelungen,244.48,246.3581
P-Kr,C-1,Nibelungen,246.36,248.308
P-Kr,C-1,Nibelungen,248.31,250.278
P-Kr,C-1,Nibelungen,250.28,252.1481
P-Kr,C-1,Nibelungen,252.15,254.0881
P-Kr,C-1,Nibelungen,254.09,256.1679
P-Kr,C-1,Nibelungen,256.17,257.7185
P-Kr,C-1,Nibelungen,257.72,259.738
P-Kr,C-1,Nibelungen,259.74,261.5732
P-Kr,C-1,Nibelungen,261.575,263.4182
P-Kr,C-1,Nibelungen,263.42,265.2681
P-Kr,C-1,Nibelungen,265.27,267.2081
P-Kr,C-1,Nibelungen,267.21,269.0382
P-Kr,C-1,Nibelungen,269.04,270.9081
P-Kr,C-1,Nibelungen,270.91,272.8281
P-Kr,C-1,Nibelungen,272.83,274.6682
P-Kr,C-1,Nibelungen,274.67,276.678
P-Kr,C-1,Nibelungen,280.795,282.5283
P-Kr,C-1,Nibelungen,282.53,284.5979
P-Kr,C-1,Nibelungen,284.6,286.4781
P-Kr,C-1,Nibelungen,286.48,288.2083
P-Kr,C-1,Nibelungen,288.21,290.0282
P-Kr,C-1,Nibelungen,290.03,291.9081
P-Kr,C-1,Nibelungen,291.91,293.6483
P-Kr,C-1,Nibelungen,297.1106,299.3178
P-Kr,C-1,Nibelungen,299.32,301.278
P-Kr,C-1,Nibelungen,301.28,303.7276
P-Kr,C-1,Nibelungen,335.1093,336.448
P-Kr,C-1,Nibelungen,336.45,337.762
P-Kr,C-1,Nibelungen,338.9961,340.1483
P-Kr,C-1,Nibelungen,340.15,341.4221
P-Kr,C-1,Nibelungen,342.06,344.1579
P-Kr,C-1,Nibelungen,344.16,345.8683
P-Kr,C-1,Nibelungen,345.87,347.6282
P-Kr,C-1,Nibelungen,452.11,454.2279
P-Kr,C-1,Nibelungen,454.23,456.3479
P-Kr,C-1,Nibelungen,456.35,458.5078
P-Kr,C-1,Nibelungen,458.51,460.6579
P-Kr,C-1,Nibelungen,460.66,462.8079
P-Kr,C-1,Nibelungen,462.81,465.0378
P-Kr,C-1,Nibelungen,465.04,467.2977
P-Kr,C-1,Nibelungen,467.3,469.4778
P-Kr,C-1,Nibelungen,473.91,476.0179
P-Kr,C-1,Nibelungen,476.02,478.0979
P-Kr,C-1,Nibelungen,478.1,480.1679
P-Kr,C-1,Nibelungen,480.17,482.168
P-Kr,C-1,Nibelungen,482.17,484.0581
P-Kr,C-1,Nibelungen,484.06,485.9881
P-Kr,C-1,Nibelungen,1248.6,1250.499
P-Kr,C-1,Nibelungen,1642.115,1643.616
P-Kr,C-1,Nibelungen,1644.76,1646.359
P-Kr,C-1,Nibelungen,1647.32,1648.819
P-Kr,C-1,Nibelungen,1649.96,1651.266
P-Kr,C-1,Nibelungen,1652.34,1653.879
P-Kr,C-1,Nibelungen,1655.04,1656.493
P-Kr,C-1,Nibelungen,1657.44,1659.092
P-Kr,C-1,Nibelungen,1660.17,1662.378
P-Kr,C-1,Nibelungen,1663.18,1665.459
P-Kr,C-1,Nibelungen,1666.26,1669.089
P-Kr,C-1,Nibelungen,1810.9,1813.282
P-Kr,C-1,Nibelungen,1816.04,1818.056
P-Kr,C-1,Nibelungen,1820.7,1822.898
P-Kr,C-1,Nibelungen,1824.9,1827.338
P-Kr,C-1,Nibelungen,1829.36,1831.398
P-Kr,C-1,Nibelungen,1831.4,1833.278
P-Kr,C-1,Nibelungen,1833.28,1835.038
P-Kr,C-1,Nibelungen,1835.04,1836.858
P-Kr,C-1,Nibelungen,1838.7,1840.408
P-Kr,C-1,Nibelungen,1842.12,1843.718
P-Kr,C-1,Nibelungen,1845.68,1847.059
P-Kr,C-1,Nibelungen,1847.06,1848.718
P-Kr,C-1,Nibelungen,1848.72,1850.558
P-Kr,C-1,Nibelungen,1850.56,1852.278
P-Kr,C-1,Nibelungen,2073.16,2074.705
P-Kr,C-1,Nibelungen,2075.22,2076.585
P-Kr,C-1,Nibelungen,2077.04,2078.81
P-Kr,C-1,Nibelungen,2079.4,2080.765
P-Kr,C-1,Nibelungen,2130.722,2131.842
P-Kr,C-1,Nibelungen,2179.78,2181.305
P-Kr,C-1,Nibelungen,2182.22,2183.557
P-Kr,C-1,Nibelungen,2205.015,2207.277
P-Kr,C-1,Nibelungen,2237.035,2239.297
P-Kr,C-1,Nibelungen,2240.0,2242.097
P-Kr,C-1,Nibelungen,2242.785,2244.837
P-Kr,C-1,Nibelungen,2245.54,2247.637
P-Kr,C-1,Nibelungen,2248.29,2250.237
P-Kr,C-1,Nibelungen,2250.918,2252.95
P-Kr,C-1,Nibelungen,2253.633,2255.673
P-Kr,C-1,Nibelungen,2256.312,2258.217
P-Kr,C-1,Nibelungen,2258.868,2260.811
P-Kr,C-1,Nibelungen,2261.395,2263.138
P-Kr,C-1,Nibelungen,2263.74,2265.538
P-Kr,C-1,Nibelungen,2266.145,2267.958
P-Kr,C-1,Nibelungen,2268.606,2270.542
P-Kr,C-1,Nibelungen,2271.149,2272.958
P-Kr,C-1,Nibelungen,2273.59,2275.477
P-Kr,C-1,Nibelungen,2276.1,2277.958
P-Kr,C-1,Nibelungen,2278.575,2280.418
P-Kr,C-1,Nibelungen,2289.94,2291.715
P-Kr,C-1,Nibelungen,2292.78,2294.418
P-Kr,C-1,Nibelungen,2295.4,2297.605
P-Kr,C-1,Nibelungen,2304.674,2305.738
P-Kr,C-1,Nibelungen,2309.68,2310.937
P-Kr,C-1,Nibelungen,2312.025,2313.107
P-Kr,C-1,Nibelungen,2324.695,2326.833
P-Kr,C-1,Nibelungen,2440.177,2441.432
P-Kr,C-1,Nibelungen,2445.23,2446.213
P-Kr,C-1,Nibelungen,2455.45,2457.425
P-Kr,C-1,Nibelungen,2588.68,2590.212
P-Kr,C-1,Nibelungen,2590.98,2592.538
P-Kr,C-1,Nibelungen,2655.25,2657.617
P-Kr,C-1,Nibelungen,2762.865,2763.61
P-Kr,C-1,Nibelungen,2764.355,2765.097
P-Kr,C-1,Nibelungen,2765.733,2767.63
P-Kr,C-1,Nibelungen,2773.734,2774.408
P-Kr,C-1,Nibelungen,2775.081,2775.752
P-Kr,C-1,Nibelungen,2779.175,2779.83
P-Kr,C-1,Nibelungen,2780.485,2781.137
P-Kr,C-1,Nibelungen,2801.16,2803.257
P-Kr,C-1,Nibelungen,2806.39,2808.277
P-Kr,C-1,Nibelungen,2811.445,2813.228
P-Kr,C-1,Nibelungen,2813.868,2815.777
P-Kr,C-1,Nibelungen,2815.78,2817.843
P-Kr,C-1,Nibelungen,2887.31,2889.617
P-Kr,C-1,Nibelungen,2892.695,2894.777
P-Kr,C-1,Nibelungen,2937.98,2939.778
P-Kr,C-1,Nibelungen,2940.305,2941.878
P-Kr,C-1,Nibelungen,2949.37,2951.138
P-Kr,C-1,Nibelungen,2951.749,2953.573
P-Kr,C-1,Nibelungen,2972.48,2973.92
P-Kr,C-1,Nibelungen,2975.36,2976.69
P-Kr,C-1,Nibelungen,2978.02,2979.24
P-Kr,C-1,Nibelungen,2980.46,2981.82
P-Kr,C-1,Nibelungen,2983.18,2984.39
P-Kr,C-1,Nibelungen,2985.6,2986.89
P-Kr,C-1,Nibelungen,3016.288,3018.379
P-Kr,C-1,Nibelungen,3018.38,3019.639
P-Kr,C-1,Nibelungen,3036.136,3038.399
P-Kr,C-1,Nibelungen,3050.493,3052.539
P-Kr,C-1,Nibelungen,3052.733,3054.839
P-Kr,C-1,Nibelungen,3055.049,3057.259
P-Kr,C-1,Nibelungen,3057.466,3059.16
P-Kr,C-1,Nibelungen,3094.12,3095.259
P-Kr,C-1,Nibelungen,3095.26,3096.778
P-Kr,C-1,Nibelungen,3096.78,3098.099
P-Kr,C-1,Nibelungen,3100.1,3102.318
P-Kr,C-1,Nibelungen,3103.64,3105.079
P-Kr,C-1,Nibelungen,3105.08,3106.419
P-Kr,C-1,Nibelungen,3106.42,3107.739
P-Kr,C-1,Nibelungen,3108.38,3110.359
P-Kr,C-1,Nibelungen,3110.36,3111.563
P-Kr,C-1,Nibelungen,3202.72,3204.578
P-Kr,C-1,Nibelungen,3204.58,3206.838
P-Kr,C-1,Nibelungen,3206.84,3209.298
P-Kr,C-1,Nibelungen,3209.3,3211.318
P-Kr,C-1,Nibelungen,3211.32,3213.498
P-Kr,C-1,Nibelungen,3921.06,3922.139
P-Kr,C-1,Nibelungen,3927.76,3928.999
P-Kr,C-1,Nibelungen,3934.08,3936.179
P-Kr,C-1,Nibelungen,4313.595,4315.278
P-Kr,C-1,Nibelungen,4315.28,4316.918
P-Kr,C-1,Nibelungen,4316.92,4318.458
P-Kr,C-1,Nibelungen,4318.46,4320.198
P-Kr,C-1,Nibelungen,4320.2,4322.518
P-Kr,C-1,Nibelungen,4322.52,4324.698
P-Kr,C-1,Nibelungen,4324.7,4326.998
P-Kr,C-1,Nibelungen,4327.0,4329.138
P-Kr,C-1,Nibelungen,4329.14,4331.571
P-Kr,C-1,Nibelungen,4534.639,4536.658
P-Kr,C-1,Nibelungen,4536.66,4538.418
P-Kr,C-1,Nibelungen,4782.88,4784.139
P-Kr,C-1,Nibelungen,4784.14,4785.239
P-Kr,C-1,Nibelungen,4785.24,4786.539
P-Kr,C-1,Nibelungen,4786.54,4787.719
P-Kr,C-1,Nibelungen,4798.62,4799.18
P-Kr,C-1,Nibelungen,4800.88,4801.42
P-Kr,C-1,Nibelungen,4803.1,4804.139
P-Kr,C-1,Nibelungen,4804.14,4805.279
P-Kr,C-1,Nibelungen,4805.28,4806.439
P-Kr,C-1,Nibelungen,4818.32,4818.83
P-Kr,C-1,Nibelungen,4820.44,4820.99
P-Kr,C-1,Nibelungen,4822.58,4823.153
P-Kr,C-1,Nibelungen,4826.69,4827.285
P-Kr,C-1,Nibelungen,4828.84,4829.355
P-Kr,C-1,Nibelungen,4830.74,4831.24
P-Kr,C-1,Nibelungen,4834.6,4835.519
P-Kr,C-1,Nibelungen,4836.5,4836.91
P-Kr,C-1,Nibelungen,4888.24,4889.559
P-Kr,C-1,Nibelungen,4889.56,4890.459
P-Kr,C-1,Nibelungen,4890.46,4891.199
P-Kr,C-1,Nibelungen,4891.2,4891.839
P-Kr,C-1,Nibelungen,4891.84,4892.879
P-Kr,C-1,Nibelungen,4892.88,4893.583
P-Kr,C-1,Riesen,623.61,624.3043
P-Kr,C-1,Riesen,624.305,625.0093
P-Kr,C-1,Riesen,625.01,625.6893
P-Kr,C-1,Riesen,625.69,626.3493
P-Kr,C-1,Riesen,626.35,627.0793
P-Kr,C-1,Riesen,627.08,627.7893
P-Kr,C-1,Riesen,627.79,628.4693
P-Kr,C-1,Riesen,628.47,629.1493
P-Kr,C-1,Riesen,629.15,629.8593
P-Kr,C-1,Riesen,629.86,630.5094
P-Kr,C-1,Riesen,630.51,631.2493
P-Kr,C-1,Riesen,631.25,631.9493
P-Kr,C-1,Riesen,2355.46,2359.636
P-Kr,C-1,Riesen,2359.64,2363.436
P-Kr,C-1,Riesen,2363.44,2367.096
P-Kr,C-1,Riesen,2367.1,2370.996
P-Kr,C-1,Riesen,2371.0,2374.865
P-Kr,C-1,Riesen,2374.869,2378.137
P-Kr,C-1,Riesen,2378.14,2381.197
P-Kr,C-1,Riesen,2381.2,2383.874
P-Kr,C-1,Riesen,2383.876,2386.817
P-Kr,C-1,Riesen,2386.82,2389.577
P-Kr,C-1,Riesen,2389.58,2392.317
P-Kr,C-1,Riesen,2392.32,2394.997
P-Kr,C-1,Riesen,2395.0,2397.378
P-Kr,C-1,Riesen,2397.38,2399.738
P-Kr,C-1,Riesen,2399.74,2402.118
P-Kr,C-1,Riesen,2402.12,2404.118
P-Kr,C-1,Riesen,2597.96,2599.492
P-Kr,C-1,Riesen,2600.26,2601.858
P-Kr,C-1,Riesen,2602.66,2604.112
P-Kr,C-1,Ring,200.01,203.4185
P-Kr,C-1,Ring,203.42,206.9683
P-Kr,C-1,Ring,206.97,210.1784
P-Kr,C-1,Ring,210.18,213.6282
P-Kr,C-1,Ring,213.63,216.938
P-Kr,C-1,Ring,216.94,218.645
P-Kr,C-1,Ring,218.6467,220.4806
P-Kr,C-1,Ring,220.4824,222.2083
P-Kr,C-1,Ring,222.21,223.9483
P-Kr,C-1,Ring,223.95,225.8681
P-Kr,C-1,Ring,225.87,228.0678
P-Kr,C-1,Ring,417.49,420.9884
P-Kr,C-1,Ring,422.81,426.3283
P-Kr,C-1,Ring,2258.22,2263.74
P-Kr,C-1,Ring,2263.14,2270.542
P-Kr,C-1,Ring,2395.0,2399.738
P-Kr,C-1,Ring,2399.74,2404.118
P-Kr,C-1,Ring,2593.32,2597.573
P-Kr,C-1,Ring,4072.365,4074.919
P-Kr,C-1,Ring,4074.92,4077.339
P-Kr,C-1,Ring,4077.34,4079.639
P-Kr,C-1,Ring,4079.64,4081.859
P-Kr,C-1,Ring,4081.86,4082.919
P-Kr,C-1,Ring,4082.92,4084.179
P-Kr,C-1,Ring,4307.12,4309.646
P-Kr,C-1,Ring,4308.62,4310.646
P-Kr,C-1,Ring,4310.16,4311.619
P-Kr,C-1,Schwert,233.6918,240.6381
P-Kr,C-1,Schwert,316.5079,318.7567
P-Kr,C-1,Schwert,318.2097,320.7976
P-Kr,C-1,Schwert,326.6851,330.0137
P-Kr,C-1,Schwert,328.234,330.0137
P-Kr,C-1,Schwert,408.8825,410.6072
P-Kr,C-1,Schwert,416.0575,417.8021
P-Kr,C-1,Schwert,427.8964,430.9821
P-Kr,C-1,Schwert,431.4296,434.4855
P-Kr,C-1,Schwert,434.923,439.9783
P-Kr,C-1,Schwert,1641.313,1646.819
P-Kr,C-1,Schwert,1646.59,1651.599
P-Kr,C-1,Schwert,1669.884,1673.079
P-Kr,C-1,Schwert,1689.79,1691.22
P-Kr,C-1,Schwert,1691.22,1692.575
P-Kr,C-1,Schwert,1692.575,1694.005
P-Kr,C-1,Schwert,1694.005,1695.32
P-Kr,C-1,Schwert,1695.32,1696.682
P-Kr,C-1,Schwert,1696.682,1697.76
P-Kr,C-1,Schwert,1708.628,1710.41
P-Kr,C-1,Schwert,3023.23,3025.999
P-Kr,C-1,Schwert,3041.976,3044.819
P-Kr,C-1,Schwert,3067.023,3069.779
P-Kr,C-1,Schwert,3196.362,3199.367
P-Kr,C-1,Schwert,3235.773,3238.995
P-Kr,C-1,Schwert,3359.87,3363.573
P-Kr,C-1,Schwert,3419.984,3423.538
P-Kr,C-1,Schwert,3546.588,3549.286
P-Kr,C-1,Schwert,3896.865,3901.059
P-Kr,C-1,Schwert,3904.406,3907.039
P-Kr,C-1,Schwert,4092.366,4096.338
P-Kr,C-1,Schwert,4361.909,4364.779
P-Kr,C-1,Schwert,4364.571,4367.012
P-Kr,C-1,Schwert,4366.851,4369.339
P-Kr,C-1,Schwert,4398.319,4400.679
P-Kr,C-1,Schwert,4399.616,4402.419
P-Kr,C-1,Schwert,4442.162,4444.472
P-Kr,C-1,Schwert,4661.155,4665.748
P-Kr,C-1,Schwert,4938.706,4940.679
P-Kr,C-1,Schwert,4951.086,4952.599
P-Kr,C-1,Schwert,4952.6,4953.679
P-Kr,C-1,Schwert,4953.68,4954.52
P-Kr,C-1,Schwert,4954.52,4956.179
P-Kr,C-1,Siegfried,598.2522,601.1788
P-Kr,C-1,Siegfried,603.7978,606.9084
P-Kr,C-1,Siegfried,1233.413,1243.2
P-Kr,C-1,Siegfried,1455.011,1462.95
P-Kr,C-1,Siegfried,1529.773,1536.27
P-Kr,C-1,Siegfried,2923.075,2931.59
P-Kr,C-1,Siegfried,3059.6,3068.559
P-Kr,C-1,Siegfried,3113.873,3118.743
P-Kr,C-1,Siegfried,3266.003,3270.33
P-Kr,C-1,Siegfried,3456.845,3463.19
P-Kr,C-1,Siegfried,3723.63,3732.275
P-Kr,C-1,Siegfried,4053.14,4056.78
P-Kr,C-1,Vertrag,2081.22,2087.538
P-Kr,C-1,Vertrag,2100.865,2107.538
P-Kr,C-1,Vertrag,2157.3,2164.137
P-Kr,C-1,Vertrag,2179.78,2184.955
P-Kr,C-1,Vertrag,2182.22,2187.294
P-Kr,C-1,Vertrag,2289.94,2296.03
P-Kr,C-1,Vertrag,2292.78,2298.535
P-Kr,C-1,Vertrag,2422.003,2428.355
P-Kr,C-1,Vertrag,2424.76,2428.355
P-Kr,C-1,Vertrag,2628.271,2636.975
P-Kr,C-1,Vertrag,2695.42,2700.96
P-Kr,C-1,Vertrag,2710.2,2715.545
P-Kr,C-1,Vertrag,2751.136,2756.168
P-Kr,C-1,Vertrag,2753.42,2756.168
P-Kr,C-1,Vertrag,3202.1,3209.298
P-Kr,C-1,Waberlohe,3658.94,3662.277
P-Kr,C-1,Waberlohe,3664.068,3666.865
P-Kr,C-1,Waberlohe,3666.32,3668.955
P-Kr,C-1,Waberlohe,3668.5,3670.78
P-Kr,C-1,Waberlohe,3670.32,3672.675
P-Kr,C-1,Waberlohe,3672.16,3674.65
P-Kr,C-1,Waberlohe,3684.02,3687.135
P-Kr,C-1,Waberlohe,3686.46,3689.785
P-Kr,C-1,Waberlohe,3689.16,3692.355
P-Kr,C-1,Waberlohe,3691.66,3695.115
P-Kr,C-1,Waberlohe,3694.44,3697.825
P-Kr,C-1,Waberlohe,3697.14,3700.635
P-Kr,C-1,Waberlohe,3706.805,3712.477
P-Kr,C-1,Waberlohe,3712.48,3718.257
P-Kr,C-1,Waberlohe,3719.025,3721.98
P-Kr,C-1,Waberlohe,3760.2,3764.23
P-Kr,C-1,Waberlohe,3763.46,3767.4
P-Kr,C-1,Waberlohe,3775.56,3780.769
P-Kr,C-1,Waberlohe,3790.0,3792.751
P-Kr,C-1,Waberlohe,3792.228,3795.35
P-Kr,C-1,Waberlohe,3809.64,3815.277
P-Kr,C-1,Waberlohe,3815.28,3820.378
P-Kr,C-1,Waberlohe,3825.7,3830.878
P-Kr,C-1,Waberlohe,3830.88,3836.417
P-Kr,C-2,Horn,2365.88,2371.838
P-Kr,C-2,Horn,2374.073,2377.739
P-Kr,C-2,Horn,2387.74,2392.339
P-Kr,C-2,Horn,2456.5,2459.219
P-Kr,C-2,Horn,2459.22,2461.439
P-Kr,C-2,Horn,2463.458,2465.393
P-Kr,C-2,Horn,2478.789,2480.45
P-Kr,C-2,Horn,2626.96,2629.199
P-Kr,C-2,Horn,2647.44,2649.844
P-Kr,C-2,Horn,3894.89,3896.676
P-Kr,C-2,Horn,3898.335,3899.987
P-Kr,C-2,Horn,3901.705,3903.417
P-Kr,C-2,Horn,3905.02,3906.617
P-Kr,C-2,Horn,3908.16,3911.21
P-Kr,C-2,Horn,3912.72,3915.457
P-Kr,C-2,Horn,3916.97,3921.177
P-Kr,C-2,Horn,3925.03,3926.297
P-Kr,C-2,Horn,3927.75,3929.197
P-Kr,C-2,Horn,3930.56,3931.917
P-Kr,C-2,Horn,3933.22,3934.517
P-Kr,C-2,Horn,3935.99,3937.457
P-Kr,C-2,Horn,3938.74,3940.017
P-Kr,C-2,Horn,3941.55,3943.077
P-Kr,C-2,Horn,3944.29,3945.498
P-Kr,C-2,Horn,3946.9,3948.297
P-Kr,C-2,Horn,3949.73,3951.157
P-Kr,C-2,Horn,3952.66,3954.157
P-Kr,C-2,Jugendkraft,1395.973,1398.146
